day,entry_mode,exit_mode,entry_ts,entry_px,atr,net,gross,exit_reason,wash_label,w15,w30,w60,dip_depth,mfe,mae,br,delta_br,sell_ratio,vol_shrink,drive_high,drive_low
2026-04-16,flow_turn,drive_low_struct,1776303900,37278.0,51.36,-36.0,-31.0,horizon,momentum_clean,-31.0,-23.0,-161.0,64.0,36.0,163.0,0.8,0.3,0.7745,False,37340.0,37188.0
2026-04-16,flow_turn,momentum_tail,1776303900,37278.0,51.36,-28.0,-23.0,horizon,momentum_clean,-31.0,-23.0,-161.0,64.0,36.0,163.0,0.8,0.3,0.7745,False,37340.0,37188.0
2026-04-16,flow_turn,momentum_tail_trail,1776303900,37278.0,51.36,-28.0,-23.0,horizon,momentum_clean,-31.0,-23.0,-161.0,64.0,36.0,163.0,0.8,0.3,0.7745,False,37340.0,37188.0
2026-04-20,flow_turn,sealed,1776649500,37621.0,55.64,-5.0,0.0,breakeven,momentum_clean,14.0,-117.0,-24.0,25.0,67.0,144.0,0.6667,0.6667,0.4244,True,37645.0,37444.0
2026-04-20,flow_turn,wash_struct,1776649500,37621.0,55.64,9.0,14.0,horizon,momentum_clean,14.0,-117.0,-24.0,25.0,67.0,144.0,0.6667,0.6667,0.4244,True,37645.0,37444.0
2026-04-20,flow_turn,drive_low_struct,1776649500,37621.0,55.64,9.0,14.0,horizon,momentum_clean,14.0,-117.0,-24.0,25.0,67.0,144.0,0.6667,0.6667,0.4244,True,37645.0,37444.0
2026-04-20,flow_turn,momentum_tail,1776649500,37621.0,55.64,-74.55,-69.55,stop_loss,momentum_clean,14.0,-117.0,-24.0,25.0,67.0,144.0,0.6667,0.6667,0.4244,True,37645.0,37444.0
2026-04-20,flow_turn,momentum_tail_trail,1776649500,37621.0,55.64,-74.55,-69.55,stop_loss,momentum_clean,14.0,-117.0,-24.0,25.0,67.0,144.0,0.6667,0.6667,0.4244,True,37645.0,37444.0
2026-04-20,p0,sealed,1776650096,37646.0,55.64,-5.0,0.0,breakeven,momentum_clean,-102.0,-68.0,-57.0,85.0,42.0,169.0,0.7762,0.0008,0.1094,False,37645.0,37444.0
2026-04-20,p0,wash_struct,1776650096,37646.0,55.64,-107.0,-102.0,horizon,momentum_clean,-102.0,-68.0,-57.0,85.0,42.0,169.0,0.7762,0.0008,0.1094,False,37645.0,37444.0
2026-04-20,p0,drive_low_struct,1776650096,37646.0,55.64,-107.0,-102.0,horizon,momentum_clean,-102.0,-68.0,-57.0,85.0,42.0,169.0,0.7762,0.0008,0.1094,False,37645.0,37444.0
2026-04-20,p0,momentum_tail,1776650096,37646.0,55.64,-73.0,-68.0,horizon,momentum_clean,-102.0,-68.0,-57.0,85.0,42.0,169.0,0.7762,0.0008,0.1094,False,37645.0,37444.0
2026-04-20,p0,momentum_tail_trail,1776650096,37646.0,55.64,-73.0,-68.0,horizon,momentum_clean,-102.0,-68.0,-57.0,85.0,42.0,169.0,0.7762,0.0008,0.1094,False,37645.0,37444.0
2026-04-21,flow_turn,sealed,1776737022,37908.0,60.36,-5.0,0.0,breakeven,momentum_clean,112.0,133.0,132.0,275.0,207.0,33.0,0.6447,0.1644,0.3226,False,37926.0,37711.0
2026-04-21,flow_turn,wash_struct,1776737022,37908.0,60.36,107.0,112.0,horizon,momentum_clean,112.0,133.0,132.0,275.0,207.0,33.0,0.6447,0.1644,0.3226,False,37926.0,37711.0
2026-04-21,flow_turn,drive_low_struct,1776737022,37908.0,60.36,107.0,112.0,horizon,momentum_clean,112.0,133.0,132.0,275.0,207.0,33.0,0.6447,0.1644,0.3226,False,37926.0,37711.0
2026-04-21,flow_turn,momentum_tail,1776737022,37908.0,60.36,176.07,181.07,take_profit,momentum_clean,112.0,133.0,132.0,275.0,207.0,33.0,0.6447,0.1644,0.3226,False,37926.0,37711.0
2026-04-21,flow_turn,momentum_tail_trail,1776737022,37908.0,60.36,165.79,170.79,trail_stop,momentum_clean,112.0,133.0,132.0,275.0,207.0,33.0,0.6447,0.1644,0.3226,False,37926.0,37711.0
2026-04-21,p0,sealed,1776737160,37927.0,60.36,176.07,181.07,take_profit,momentum_clean,157.0,125.0,102.0,275.0,188.0,36.0,0.701,0.0018,0.2654,False,37926.0,37711.0
2026-04-21,p0,wash_struct,1776737160,37927.0,60.36,176.07,181.07,take_profit,momentum_clean,157.0,125.0,102.0,275.0,188.0,36.0,0.701,0.0018,0.2654,False,37926.0,37711.0
2026-04-21,p0,drive_low_struct,1776737160,37927.0,60.36,176.07,181.07,take_profit,momentum_clean,157.0,125.0,102.0,275.0,188.0,36.0,0.701,0.0018,0.2654,False,37926.0,37711.0
2026-04-21,p0,momentum_tail,1776737160,37927.0,60.36,176.07,181.07,take_profit,momentum_clean,157.0,125.0,102.0,275.0,188.0,36.0,0.701,0.0018,0.2654,False,37926.0,37711.0
2026-04-21,p0,momentum_tail_trail,1776737160,37927.0,60.36,146.79,151.79,trail_stop,momentum_clean,157.0,125.0,102.0,275.0,188.0,36.0,0.701,0.0018,0.2654,False,37926.0,37711.0
2026-04-21,reclaim_br,sealed,1776738174,38033.0,60.36,-5.0,0.0,breakeven,momentum_clean,21.0,-20.0,-76.0,275.0,68.0,111.0,0.6203,0.169,0.3745,False,37926.0,37711.0
2026-04-21,reclaim_br,wash_struct,1776738174,38033.0,60.36,16.0,21.0,horizon,momentum_clean,21.0,-20.0,-76.0,275.0,68.0,111.0,0.6203,0.169,0.3745,False,37926.0,37711.0
2026-04-21,reclaim_br,drive_low_struct,1776738174,38033.0,60.36,16.0,21.0,horizon,momentum_clean,21.0,-20.0,-76.0,275.0,68.0,111.0,0.6203,0.169,0.3745,False,37926.0,37711.0
2026-04-21,reclaim_br,momentum_tail,1776738174,38033.0,60.36,-25.0,-20.0,horizon,momentum_clean,21.0,-20.0,-76.0,275.0,68.0,111.0,0.6203,0.169,0.3745,False,37926.0,37711.0
2026-04-21,reclaim_br,momentum_tail_trail,1776738174,38033.0,60.36,-25.0,-20.0,horizon,momentum_clean,21.0,-20.0,-76.0,275.0,68.0,111.0,0.6203,0.169,0.3745,False,37926.0,37711.0
2026-04-23,flow_turn,sealed,1776909767,38496.0,67.0,-88.75,-83.75,stop_loss,wash_real,-425.0,-710.0,-767.0,639.0,0.0,941.0,0.5757,0.1688,0.4241,False,39082.0,38741.0
2026-04-23,flow_turn,wash_struct,1776909767,38496.0,67.0,-430.0,-425.0,horizon,wash_real,-425.0,-710.0,-767.0,639.0,0.0,941.0,0.5757,0.1688,0.4241,False,39082.0,38741.0
2026-04-23,flow_turn,drive_low_struct,1776909767,38496.0,67.0,238.0,243.0,stop_loss,wash_real,-425.0,-710.0,-767.0,639.0,0.0,941.0,0.5757,0.1688,0.4241,False,39082.0,38741.0
2026-04-23,flow_turn,momentum_tail,1776909767,38496.0,67.0,-715.0,-710.0,horizon,wash_real,-425.0,-710.0,-767.0,639.0,0.0,941.0,0.5757,0.1688,0.4241,False,39082.0,38741.0
2026-04-23,flow_turn,momentum_tail_trail,1776909767,38496.0,67.0,-715.0,-710.0,horizon,wash_real,-425.0,-710.0,-767.0,639.0,0.0,941.0,0.5757,0.1688,0.4241,False,39082.0,38741.0
2026-04-24,p0,sealed,1776995266,38818.0,55.43,161.29,166.29,take_profit,momentum_clean,134.0,7.0,-136.0,177.0,258.0,418.0,0.7896,0.0004,0.1713,False,38817.0,38568.0
2026-04-24,p0,wash_struct,1776995266,38818.0,55.43,161.29,166.29,take_profit,momentum_clean,134.0,7.0,-136.0,177.0,258.0,418.0,0.7896,0.0004,0.1713,False,38817.0,38568.0
2026-04-24,p0,drive_low_struct,1776995266,38818.0,55.43,161.29,166.29,take_profit,momentum_clean,134.0,7.0,-136.0,177.0,258.0,418.0,0.7896,0.0004,0.1713,False,38817.0,38568.0
2026-04-24,p0,momentum_tail,1776995266,38818.0,55.43,161.29,166.29,take_profit,momentum_clean,134.0,7.0,-136.0,177.0,258.0,418.0,0.7896,0.0004,0.1713,False,38817.0,38568.0
2026-04-24,p0,momentum_tail_trail,1776995266,38818.0,55.43,136.74,141.74,trail_stop,momentum_clean,134.0,7.0,-136.0,177.0,258.0,418.0,0.7896,0.0004,0.1713,False,38817.0,38568.0
2026-04-24,reclaim_br,sealed,1776996827,38842.0,55.43,-74.29,-69.29,stop_loss,momentum_clean,-353.0,-157.0,-93.0,177.0,38.0,442.0,0.5493,0.1327,0.4516,False,38817.0,38568.0
2026-04-24,reclaim_br,wash_struct,1776996827,38842.0,55.43,-358.0,-353.0,horizon,momentum_clean,-353.0,-157.0,-93.0,177.0,38.0,442.0,0.5493,0.1327,0.4516,False,38817.0,38568.0
2026-04-24,reclaim_br,drive_low_struct,1776996827,38842.0,55.43,-281.0,-276.0,stop_loss,momentum_clean,-353.0,-157.0,-93.0,177.0,38.0,442.0,0.5493,0.1327,0.4516,False,38817.0,38568.0
2026-04-24,reclaim_br,momentum_tail,1776996827,38842.0,55.43,-162.0,-157.0,horizon,momentum_clean,-353.0,-157.0,-93.0,177.0,38.0,442.0,0.5493,0.1327,0.4516,False,38817.0,38568.0
2026-04-24,reclaim_br,momentum_tail_trail,1776996827,38842.0,55.43,-162.0,-157.0,horizon,momentum_clean,-353.0,-157.0,-93.0,177.0,38.0,442.0,0.5493,0.1327,0.4516,False,38817.0,38568.0
2026-04-27,flow_turn,sealed,1777256918,40237.0,107.93,-70.0,-65.0,horizon,momentum_clean,-65.0,-77.0,-105.0,480.0,62.0,209.0,0.6436,0.1242,0.3583,False,40445.0,40011.0
2026-04-27,flow_turn,wash_struct,1777256918,40237.0,107.93,-70.0,-65.0,horizon,momentum_clean,-65.0,-77.0,-105.0,480.0,62.0,209.0,0.6436,0.1242,0.3583,False,40445.0,40011.0
2026-04-27,flow_turn,drive_low_struct,1777256918,40237.0,107.93,-70.0,-65.0,horizon,momentum_clean,-65.0,-77.0,-105.0,480.0,62.0,209.0,0.6436,0.1242,0.3583,False,40445.0,40011.0
2026-04-27,flow_turn,momentum_tail,1777256918,40237.0,107.93,-82.0,-77.0,horizon,momentum_clean,-65.0,-77.0,-105.0,480.0,62.0,209.0,0.6436,0.1242,0.3583,False,40445.0,40011.0
2026-04-27,flow_turn,momentum_tail_trail,1777256918,40237.0,107.93,-82.0,-77.0,horizon,momentum_clean,-65.0,-77.0,-105.0,480.0,62.0,209.0,0.6436,0.1242,0.3583,False,40445.0,40011.0
2026-05-04,p0,sealed,1777859100,40591.0,79.71,46.0,51.0,horizon,momentum_clean,51.0,103.0,264.0,0.0,313.0,75.0,0.0,0.0,0.1646,False,40590.0,40288.0
2026-05-04,p0,wash_struct,1777859100,40591.0,79.71,46.0,51.0,horizon,momentum_clean,51.0,103.0,264.0,0.0,313.0,75.0,0.0,0.0,0.1646,False,40590.0,40288.0
2026-05-04,p0,drive_low_struct,1777859100,40591.0,79.71,46.0,51.0,horizon,momentum_clean,51.0,103.0,264.0,0.0,313.0,75.0,0.0,0.0,0.1646,False,40590.0,40288.0
2026-05-04,p0,momentum_tail,1777859100,40591.0,79.71,98.0,103.0,horizon,momentum_clean,51.0,103.0,264.0,0.0,313.0,75.0,0.0,0.0,0.1646,False,40590.0,40288.0
2026-05-04,p0,momentum_tail_trail,1777859100,40591.0,79.71,98.0,103.0,horizon,momentum_clean,51.0,103.0,264.0,0.0,313.0,75.0,0.0,0.0,0.1646,False,40590.0,40288.0
2026-05-04,flow_turn,sealed,1777859706,40605.0,79.71,-5.0,0.0,breakeven,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-04,flow_turn,wash_struct,1777859706,40605.0,79.71,4.0,9.0,horizon,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-04,flow_turn,drive_low_struct,1777859706,40605.0,79.71,4.0,9.0,horizon,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-04,flow_turn,momentum_tail,1777859706,40605.0,79.71,79.0,84.0,horizon,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-04,flow_turn,momentum_tail_trail,1777859706,40605.0,79.71,79.0,84.0,horizon,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-04,reclaim_br,sealed,1777859706,40605.0,79.71,-5.0,0.0,breakeven,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-04,reclaim_br,wash_struct,1777859706,40605.0,79.71,4.0,9.0,horizon,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-04,reclaim_br,drive_low_struct,1777859706,40605.0,79.71,4.0,9.0,horizon,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-04,reclaim_br,momentum_tail,1777859706,40605.0,79.71,79.0,84.0,horizon,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-04,reclaim_br,momentum_tail_trail,1777859706,40605.0,79.71,79.0,84.0,horizon,momentum_clean,9.0,84.0,338.0,74.0,339.0,72.0,0.5787,0.1278,0.3929,False,40590.0,40288.0
2026-05-06,flow_turn,sealed,1778032961,41283.0,56.86,-5.0,0.0,breakeven,momentum_clean,85.0,11.0,-158.0,765.0,143.0,241.0,0.5541,0.1315,0.4341,True,42000.0,41731.0
2026-05-06,flow_turn,wash_struct,1778032961,41283.0,56.86,86.89,91.89,trail_stop,momentum_clean,85.0,11.0,-158.0,765.0,143.0,241.0,0.5541,0.1315,0.4341,True,42000.0,41731.0
2026-05-06,flow_turn,drive_low_struct,1778032961,41283.0,56.86,441.0,446.0,stop_loss,momentum_clean,85.0,11.0,-158.0,765.0,143.0,241.0,0.5541,0.1315,0.4341,True,42000.0,41731.0
2026-05-06,flow_turn,momentum_tail,1778032961,41283.0,56.86,86.89,91.89,trail_stop,momentum_clean,85.0,11.0,-158.0,765.0,143.0,241.0,0.5541,0.1315,0.4341,True,42000.0,41731.0
2026-05-06,flow_turn,momentum_tail_trail,1778032961,41283.0,56.86,86.89,91.89,trail_stop,momentum_clean,85.0,11.0,-158.0,765.0,143.0,241.0,0.5541,0.1315,0.4341,True,42000.0,41731.0
2026-05-07,p0,sealed,1778118300,42362.0,74.0,-5.0,0.0,breakeven,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,p0,wash_struct,1778118300,42362.0,74.0,-27.0,-22.0,horizon,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,p0,drive_low_struct,1778118300,42362.0,74.0,-27.0,-22.0,horizon,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,p0,momentum_tail,1778118300,42362.0,74.0,-97.5,-92.5,stop_loss,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,p0,momentum_tail_trail,1778118300,42362.0,74.0,-97.5,-92.5,stop_loss,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,p0_quality,sealed,1778118300,42362.0,74.0,-5.0,0.0,breakeven,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,p0_quality,wash_struct,1778118300,42362.0,74.0,-27.0,-22.0,horizon,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,p0_quality,drive_low_struct,1778118300,42362.0,74.0,-27.0,-22.0,horizon,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,p0_quality,momentum_tail,1778118300,42362.0,74.0,-97.5,-92.5,stop_loss,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,p0_quality,momentum_tail_trail,1778118300,42362.0,74.0,-97.5,-92.5,stop_loss,momentum_clean,-22.0,-107.0,-26.0,0.0,108.0,131.0,1.0,0.0,0.3736,False,42311.0,42066.0
2026-05-07,reclaim_br,sealed,1778119240,42347.0,74.0,-97.5,-92.5,stop_loss,momentum_clean,-64.0,40.0,14.0,24.0,123.0,116.0,0.5021,0.1563,0.4879,False,42311.0,42066.0
2026-05-07,reclaim_br,wash_struct,1778119240,42347.0,74.0,-97.5,-92.5,stop_loss,momentum_clean,-64.0,40.0,14.0,24.0,123.0,116.0,0.5021,0.1563,0.4879,False,42311.0,42066.0
2026-05-07,reclaim_br,drive_low_struct,1778119240,42347.0,74.0,-69.0,-64.0,horizon,momentum_clean,-64.0,40.0,14.0,24.0,123.0,116.0,0.5021,0.1563,0.4879,False,42311.0,42066.0
2026-05-07,reclaim_br,momentum_tail,1778119240,42347.0,74.0,-97.5,-92.5,stop_loss,momentum_clean,-64.0,40.0,14.0,24.0,123.0,116.0,0.5021,0.1563,0.4879,False,42311.0,42066.0
2026-05-07,reclaim_br,momentum_tail_trail,1778119240,42347.0,74.0,-97.5,-92.5,stop_loss,momentum_clean,-64.0,40.0,14.0,24.0,123.0,116.0,0.5021,0.1563,0.4879,False,42311.0,42066.0
2026-05-07,flow_turn,sealed,1778120933,42389.0,74.0,-5.0,0.0,breakeven,momentum_clean,-66.0,9.0,-60.0,80.0,81.0,149.0,0.7391,0.1371,0.2593,False,42311.0,42066.0
2026-05-07,flow_turn,wash_struct,1778120933,42389.0,74.0,-71.0,-66.0,horizon,momentum_clean,-66.0,9.0,-60.0,80.0,81.0,149.0,0.7391,0.1371,0.2593,False,42311.0,42066.0
2026-05-07,flow_turn,drive_low_struct,1778120933,42389.0,74.0,-71.0,-66.0,horizon,momentum_clean,-66.0,9.0,-60.0,80.0,81.0,149.0,0.7391,0.1371,0.2593,False,42311.0,42066.0
2026-05-07,flow_turn,momentum_tail,1778120933,42389.0,74.0,4.0,9.0,horizon,momentum_clean,-66.0,9.0,-60.0,80.0,81.0,149.0,0.7391,0.1371,0.2593,False,42311.0,42066.0
2026-05-07,flow_turn,momentum_tail_trail,1778120933,42389.0,74.0,4.0,9.0,horizon,momentum_clean,-66.0,9.0,-60.0,80.0,81.0,149.0,0.7391,0.1371,0.2593,False,42311.0,42066.0
2026-05-14,flow_turn,sealed,1778724590,41791.0,52.36,-5.0,0.0,breakeven,momentum_clean,39.0,-58.0,-164.0,576.0,80.0,249.0,0.6599,0.1959,0.3401,False,42187.0,41761.0
2026-05-14,flow_turn,wash_struct,1778724590,41791.0,52.36,34.0,39.0,horizon,momentum_clean,39.0,-58.0,-164.0,576.0,80.0,249.0,0.6599,0.1959,0.3401,False,42187.0,41761.0
2026-05-14,flow_turn,drive_low_struct,1778724590,41791.0,52.36,-37.0,-32.0,stop_loss,momentum_clean,39.0,-58.0,-164.0,576.0,80.0,249.0,0.6599,0.1959,0.3401,False,42187.0,41761.0
2026-05-14,flow_turn,momentum_tail,1778724590,41791.0,52.36,-63.0,-58.0,horizon,momentum_clean,39.0,-58.0,-164.0,576.0,80.0,249.0,0.6599,0.1959,0.3401,False,42187.0,41761.0
2026-05-14,flow_turn,momentum_tail_trail,1778724590,41791.0,52.36,-63.0,-58.0,horizon,momentum_clean,39.0,-58.0,-164.0,576.0,80.0,249.0,0.6599,0.1959,0.3401,False,42187.0,41761.0
2026-05-21,p0,sealed,1779328800,41481.0,53.07,-5.0,0.0,breakeven,momentum_clean,1.0,-7.0,28.0,120.0,64.0,101.0,0.7835,0.0013,0.1267,False,41480.0,41289.0
2026-05-21,p0,wash_struct,1779328800,41481.0,53.07,-4.0,1.0,horizon,momentum_clean,1.0,-7.0,28.0,120.0,64.0,101.0,0.7835,0.0013,0.1267,False,41480.0,41289.0
2026-05-21,p0,drive_low_struct,1779328800,41481.0,53.07,-4.0,1.0,horizon,momentum_clean,1.0,-7.0,28.0,120.0,64.0,101.0,0.7835,0.0013,0.1267,False,41480.0,41289.0
2026-05-21,p0,momentum_tail,1779328800,41481.0,53.07,-12.0,-7.0,horizon,momentum_clean,1.0,-7.0,28.0,120.0,64.0,101.0,0.7835,0.0013,0.1267,False,41480.0,41289.0
2026-05-21,p0,momentum_tail_trail,1779328800,41481.0,53.07,-12.0,-7.0,horizon,momentum_clean,1.0,-7.0,28.0,120.0,64.0,101.0,0.7835,0.0013,0.1267,False,41480.0,41289.0
2026-05-21,flow_turn,sealed,1779329434,41495.0,53.07,18.0,23.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-21,flow_turn,wash_struct,1779329434,41495.0,53.07,18.0,23.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-21,flow_turn,drive_low_struct,1779329434,41495.0,53.07,18.0,23.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-21,flow_turn,momentum_tail,1779329434,41495.0,53.07,-65.0,-60.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-21,flow_turn,momentum_tail_trail,1779329434,41495.0,53.07,-65.0,-60.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-21,reclaim_br,sealed,1779329434,41495.0,53.07,18.0,23.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-21,reclaim_br,wash_struct,1779329434,41495.0,53.07,18.0,23.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-21,reclaim_br,drive_low_struct,1779329434,41495.0,53.07,18.0,23.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-21,reclaim_br,momentum_tail,1779329434,41495.0,53.07,-65.0,-60.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-21,reclaim_br,momentum_tail_trail,1779329434,41495.0,53.07,-65.0,-60.0,horizon,momentum_clean,23.0,-60.0,52.0,120.0,64.0,115.0,0.5851,0.129,0.4021,False,41480.0,41289.0
2026-05-25,p0,sealed,1779673516,44009.0,71.21,-94.02,-89.02,stop_loss,momentum_clean,-39.0,-88.0,-171.0,50.0,41.0,299.0,0.8456,0.0002,0.1678,False,44008.0,43675.0
2026-05-25,p0,wash_struct,1779673516,44009.0,71.21,-44.0,-39.0,horizon,momentum_clean,-39.0,-88.0,-171.0,50.0,41.0,299.0,0.8456,0.0002,0.1678,False,44008.0,43675.0
2026-05-25,p0,drive_low_struct,1779673516,44009.0,71.21,-44.0,-39.0,horizon,momentum_clean,-39.0,-88.0,-171.0,50.0,41.0,299.0,0.8456,0.0002,0.1678,False,44008.0,43675.0
2026-05-25,p0,momentum_tail,1779673516,44009.0,71.21,-93.0,-88.0,horizon,momentum_clean,-39.0,-88.0,-171.0,50.0,41.0,299.0,0.8456,0.0002,0.1678,False,44008.0,43675.0
2026-05-25,p0,momentum_tail_trail,1779673516,44009.0,71.21,-93.0,-88.0,horizon,momentum_clean,-39.0,-88.0,-171.0,50.0,41.0,299.0,0.8456,0.0002,0.1678,False,44008.0,43675.0
2026-05-25,flow_turn,sealed,1779673601,43954.0,71.21,22.0,27.0,horizon,momentum_clean,27.0,-126.0,-139.0,66.0,96.0,244.0,0.5762,0.1271,0.4118,False,44008.0,43675.0
2026-05-25,flow_turn,wash_struct,1779673601,43954.0,71.21,22.0,27.0,horizon,momentum_clean,27.0,-126.0,-139.0,66.0,96.0,244.0,0.5762,0.1271,0.4118,False,44008.0,43675.0
2026-05-25,flow_turn,drive_low_struct,1779673601,43954.0,71.21,22.0,27.0,horizon,momentum_clean,27.0,-126.0,-139.0,66.0,96.0,244.0,0.5762,0.1271,0.4118,False,44008.0,43675.0
2026-05-25,flow_turn,momentum_tail,1779673601,43954.0,71.21,-131.0,-126.0,horizon,momentum_clean,27.0,-126.0,-139.0,66.0,96.0,244.0,0.5762,0.1271,0.4118,False,44008.0,43675.0
2026-05-25,flow_turn,momentum_tail_trail,1779673601,43954.0,71.21,-131.0,-126.0,horizon,momentum_clean,27.0,-126.0,-139.0,66.0,96.0,244.0,0.5762,0.1271,0.4118,False,44008.0,43675.0
2026-05-25,reclaim_br,sealed,1779674934,44022.0,71.21,-94.02,-89.02,stop_loss,wash_real,-142.0,-200.0,-206.0,105.0,28.0,312.0,0.6729,0.1532,0.3285,False,44008.0,43675.0
2026-05-25,reclaim_br,wash_struct,1779674934,44022.0,71.21,-147.0,-142.0,horizon,wash_real,-142.0,-200.0,-206.0,105.0,28.0,312.0,0.6729,0.1532,0.3285,False,44008.0,43675.0
2026-05-25,reclaim_br,drive_low_struct,1779674934,44022.0,71.21,-147.0,-142.0,horizon,wash_real,-142.0,-200.0,-206.0,105.0,28.0,312.0,0.6729,0.1532,0.3285,False,44008.0,43675.0
2026-05-25,reclaim_br,momentum_tail,1779674934,44022.0,71.21,-205.0,-200.0,horizon,wash_real,-142.0,-200.0,-206.0,105.0,28.0,312.0,0.6729,0.1532,0.3285,False,44008.0,43675.0
2026-05-25,reclaim_br,momentum_tail_trail,1779674934,44022.0,71.21,-205.0,-200.0,horizon,wash_real,-142.0,-200.0,-206.0,105.0,28.0,312.0,0.6729,0.1532,0.3285,False,44008.0,43675.0
2026-05-27,flow_turn,sealed,1779848927,45000.0,67.07,94.0,99.0,horizon,momentum_clean,99.0,175.0,88.0,468.0,256.0,35.0,0.5532,0.1246,0.4359,False,45144.0,44666.0
2026-05-27,flow_turn,wash_struct,1779848927,45000.0,67.07,94.0,99.0,horizon,momentum_clean,99.0,175.0,88.0,468.0,256.0,35.0,0.5532,0.1246,0.4359,False,45144.0,44666.0
2026-05-27,flow_turn,drive_low_struct,1779848927,45000.0,67.07,94.0,99.0,horizon,momentum_clean,99.0,175.0,88.0,468.0,256.0,35.0,0.5532,0.1246,0.4359,False,45144.0,44666.0
2026-05-27,flow_turn,momentum_tail,1779848927,45000.0,67.07,196.21,201.21,take_profit,momentum_clean,99.0,175.0,88.0,468.0,256.0,35.0,0.5532,0.1246,0.4359,False,45144.0,44666.0
2026-05-27,flow_turn,momentum_tail_trail,1779848927,45000.0,67.07,176.76,181.76,trail_stop,momentum_clean,99.0,175.0,88.0,468.0,256.0,35.0,0.5532,0.1246,0.4359,False,45144.0,44666.0
2026-05-29,p0,sealed,1780019100,45099.0,84.21,-110.27,-105.27,stop_loss,momentum_clean,-26.0,67.0,-47.0,0.0,136.0,246.0,1.0,0.0,0.2678,False,45076.0,44730.0
2026-05-29,p0,wash_struct,1780019100,45099.0,84.21,-110.27,-105.27,stop_loss,momentum_clean,-26.0,67.0,-47.0,0.0,136.0,246.0,1.0,0.0,0.2678,False,45076.0,44730.0
2026-05-29,p0,drive_low_struct,1780019100,45099.0,84.21,-31.0,-26.0,horizon,momentum_clean,-26.0,67.0,-47.0,0.0,136.0,246.0,1.0,0.0,0.2678,False,45076.0,44730.0
